"Id","SalePrice"
1800,133632.157871409
1801,180317.439201126
1802,157934.509849419
1803,180744.984227691
1804,113490.404228392
1805,122308.806183787
1806,149009.158755028
1807,221098.752313953
1808,143408.953526094
1809,180581.667818494
1810,162657.259625043
1811,200996.983199534
1812,154297.922133704
1813,145129.291735502
1814,106515.968664902
1815,83480.9275494624
1816,100350.188364371
1817,184614.016479417
1818,226190.164949804
1819,141995.228745216
1820,102511.611896377
1821,156801.714622401
1822,159890.351721078
1823,100802.013290495
1824,153154.443782874
1825,197016.682914972
1826,130309.470675496
1827,118102.165999397
1828,190855.747812177
1829,124556.374388993
1830,206617.092326407
1831,221098.752313953
1832,235842.716676615
1833,219960.953920639
1834,152772.523772236
1835,214564.826082435
1836,170628.459764463
1837,109239.690575504
1838,150933.943742053
1839,92257.921974227
1840,181852.593522255
1841,152184.85951988
1842,148393.783970968
1843,122893.088588856
1844,121388.379326187
1845,207117.383907824
1846,129983.494110709
1847,199302.449330201
1848,88104.0250983313
1849,149394.909840264
1850,124639.304416956
1851,168649.888172127
1852,125963.195222147
1853,142342.548758161
1854,123642.676922135
1855,145908.563464402
1856,215795.955888639
1857,195509.649274556
1858,243701.89519527
1859,186790.741384563
1860,118316.302638051
1861,184875.764975685
1862,385163.006077549
1863,385163.006077549
1864,385163.006077549
1865,171650.769444567
1866,202597.079315638
1867,180933.73175861
1868,212424.126814849
1869,164986.110228935
1870,161686.136840372
1871,183565.530111219
1872,176868.18253872
1873,205865.742866367
1874,117678.214482345
1875,180493.608843836
1876,206950.6739268
1877,178817.19797681
1878,183040.386117097
1879,110547.868218797
1880,111156.22933628
1881,193346.68994188
1882,240256.564560033
1883,203017.314946068
1884,215057.616967472
1885,184875.764975685
1886,211598.477428489
1887,176424.024552191
1888,192575.022565578
1889,174553.63709509
1890,130879.1447331
1891,124556.374388993
1892,107837.341932531
1893,148236.452468628
1894,199053.163614069
1895,162806.283155322
1896,142781.324328054
1897,140417.774510766
1898,138356.393085775
1899,137560.274091012
1900,137241.309195494
1901,163327.435628291
1902,140812.80147049
1903,263074.25076141
1904,127856.583102485
1905,189043.800993452
1906,185747.18975054
1907,187833.780026631
1908,121220.728602785
1909,137321.0782572
1910,137321.0782572
1911,224175.316233645
1912,254307.20030749
1913,238998.804994904
1914,79548.5600266965
1915,196506.244863282
1916,101972.981505292
1917,229798.901718564
1918,112196.042720635
1919,141916.523308527
1920,191973.978909108
1921,228518.415125669
1922,195910.061134268
1923,244404.213784486
1924,181900.495542704
1925,226753.032886042
1926,223852.267370871
1927,119201.598591982
1928,175267.10868157
1929,100711.713348249
1930,126128.288854381
1931,108451.7636464
1932,141916.523308527
1933,168135.406950643
1934,192746.611186611
1935,181109.660764504
1936,192746.611186611
1937,195483.770010011
1938,173481.231390621
1939,171796.614298511
1940,164072.124738708
1941,195227.816393713
1942,201671.328038225
1943,169255.040061361
1944,307086.731710294
1945,216205.706787979
1946,156347.677658113
1947,201755.557558771
1948,182689.954380164
1949,199899.233387013
1950,162237.996021336
1951,230757.392170277
1952,207783.686856861
1953,157708.733253013
1954,229159.016964096
1955,143565.688733495
1956,289800.744093386
1957,178817.19797681
1958,252385.323845309
1959,208615.363152518
1960,113059.610951529
1961,106780.766947874
1962,117423.549505367
1963,117423.549505367
1964,166080.221199676
1965,179876.712840607
1966,142923.25218311
1967,190855.747812177
1968,261861.568407873
1969,221585.661860228
1970,283067.811804287
1971,286149.41733782
1972,251692.011932173
1973,232669.604811707
1974,251769.084369053
1975,226012.853666139
1976,190252.534690439
1977,275750.095489149
1978,278789.998027083
1979,214729.140077271
1980,171957.4222991
1981,209279.748258035
1982,169706.632558504
1983,169706.632558504
1984,194630.067317212
1985,179788.515631615
1986,190338.754892104
1987,160949.147591255
1988,185050.181462789
1989,202597.079315638
1990,224498.178581256
1991,171148.506002175
1992,216860.661640147
1993,176157.314506569
1994,250997.933567452
1995,196761.530243896
1996,241433.321405173
1997,239313.493192758
1998,226109.709420274
1999,235605.328910962
2000,264662.504709031
2001,241276.553521409
2002,190511.148345903
2003,248743.52866028
2004,215385.892853385
2005,180229.328502737
2006,172406.161503203
2007,197526.591365256
2008,158358.937462006
2009,200575.056834677
2010,197781.347759646
2011,132986.450051852
2012,153126.705334681
2013,193175.315141902
2014,199222.492743999
2015,197271.703186016
2016,198968.477393076
2017,204024.461349427
2018,117168.662924372
2019,106780.766947874
2020,109064.793065424
2021,106780.766947874
2022,177577.907042093
2023,195910.061134268
2024,278271.934060008
2025,285856.505870402
2026,160856.928866982
2027,156684.805885331
2028,174196.462719317
2029,188005.27259233
2030,195654.331136586
2031,143722.355374924
2032,152160.654113778
2033,188697.879544643
2034,175267.10868157
2035,208366.000037708
2036,191200.098033606
2037,193003.879372383
2038,256452.813983252
2039,138117.750634308
2040,297337.192656679
2041,230338.070904194
2042,210274.744062328
2043,177311.893836431
2044,176004.833536648
2045,194117.124647018
2046,194544.614536024
2047,155589.77202669
2048,112109.539501503
2049,203269.288997388
2050,170920.798243699
2051,119707.658915308
2052,128020.693160075
2053,128348.660595236
2054,110460.849996045
2055,183390.549107255
2056,145830.71147612
2057,121555.937279139
2058,224659.539962906
2059,133067.232171318
2060,178463.467099026
2061,163550.582654262
2062,127199.296045118
2063,108364.074689708
2064,131122.986539317
2065,114264.185675759
2066,208449.134362256
2067,206283.294685358
2068,211267.855995791
2069,107221.513597738
2070,131691.245393325
2071,89244.5613685352
2072,153459.705090284
2073,122225.245976887
2074,143878.953584986
2075,125301.950750905
2076,107837.341932531
2077,139467.885782038
2078,120801.194403122
2079,167715.994663049
2080,117168.662924372
2081,141207.384678322
2082,209279.748258035
2083,164886.913535024
2084,103317.437976633
2085,128266.70026078
2086,129575.56191212
2087,144739.026500592
2088,147617.123149886
2089,89244.5613685352
2090,154982.380448001
2091,191888.053970118
2092,197186.711121063
2093,176004.833536648
2094,120801.194403122
2095,178109.454928593
2096,109850.950538371
2097,125219.196897318
2098,158236.038316624
2099,62391.6070026765
2100,191372.179930251
2101,194715.505060675
2102,154526.209906409
2103,119960.367602607
2104,253154.776098607
2105,161313.573024439
2106,125715.391981451
2107,264209.108623594
2108,117168.662924372
2109,126293.295902826
2110,130390.913732455
2111,170774.654081031
2112,204108.300185513
2113,135802.268006001
2114,142152.587182282
2115,171066.892329708
2116,114178.313880163
2117,183478.047971499
2118,169706.632558504
2119,119623.375161157
2120,136282.624761296
2121,109589.149371312
2122,129820.382902866
2123,101793.184585703
2124,226351.04160393
2125,217678.241936935
2126,202260.639069966
2127,224336.770691604
2128,166440.500894711
2129,98169.9369577146
2130,161014.367010335
2131,223124.722966456
2132,166626.193838488
2133,121890.775793803
2134,160026.003756832
2135,97347.3351609139
2136,169887.134685233
2137,123059.821850017
2138,124805.098157117
2139,126540.644576289
2140,117847.868446898
2141,121388.379326187
2142,124639.304416956
2143,129003.590156459
2144,130146.523306583
2145,115121.486918204
2146,134035.090638665
2147,202681.154378137
2148,146841.49327438
2149,110286.731043251
2150,185834.242029085
2151,125136.421113828
2152,159665.168755573
2153,158988.854241538
2154,106780.766947874
2155,140496.815510658
2156,287904.37074279
2157,194630.067317212
2158,241511.690045486
2159,228598.529694623
2160,170968.538748816
2161,193689.25702227
2162,247438.309205796
2163,206450.22055028
2164,184701.282498975
2165,196080.473474111
2166,117678.214482345
2167,176512.891981723
2168,206867.298746167
2169,196846.595864448
2170,211185.168231195
2171,132905.648256015
2172,124887.961922217
2173,188784.383724384
2174,238447.700510891
2175,221342.260760408
2176,208116.517231699
2177,251383.627509082
2178,206283.294685358
2179,105365.441602422
2180,212424.126814849
2181,178905.586861817
2182,189303.075631898
2183,171418.314743837
2184,126210.803188825
2185,121304.565575224
2186,129085.362571334
2187,128266.70026078
2188,150549.777168383
2189,415618.598140547
2190,152184.85951988
2191,152184.85951988
2192,99625.5663340832
2193,122976.466547315
2194,129901.948769875
2195,112541.788685972
2196,135321.229140362
2197,142309.875820407
2198,177045.720547428
2199,219146.794530973
2200,144191.945247099
2201,140101.431929081
2202,184788.531993045
2203,165997.214057451
2204,220611.412527939
2205,148700.269439652
2206,126128.288854381
2207,185506.514621336
2208,238447.700510891
2209,217351.35778404
2210,121220.728602785
2211,111589.95680756
2212,126045.752874003
2213,135000.155454584
2214,169896.733154864
2215,110982.548352168
2216,221991.092388297
2217,94955.0696000743
2218,147694.596214497
2219,122642.818501602
2220,106780.766947874
2221,196506.244863282
2222,196335.98072859
2223,264852.546254752
2224,210937.027015602
2225,215221.780001424
2226,199983.761362475
2227,183827.876326697
2228,186964.439305961
2229,207617.191510511
2230,178640.367636738
2231,193432.354508718
2232,183303.033504106
2233,161870.173685449
2234,178463.467099026
2235,198799.061583652
2236,203269.288997388
2237,222720.120518055
2238,169887.134685233
2239,126210.803188825
2240,155658.189015223
2241,135000.155454584
2242,121890.775793803
2243,181549.183929406
2244,117508.462410938
2245,117508.462410938
2246,131772.344945521
2247,146483.64760532
2248,102511.611896377
2249,105099.220613734
2250,108977.302140713
2251,212259.099984226
2252,191286.146739271
2253,173481.231390621
2254,200406.186654696
2255,202092.334802837
2256,188351.703691963
2257,289252.201478988
2258,155471.239954571
2259,195995.274728952
2260,129167.114225486
2261,154722.540133394
2262,144582.802277776
2263,310673.39256922
2264,252231.320573252
2265,152543.187971676
2266,193432.354508718
2267,210377.863030408
2268,228998.933872194
2269,164437.963265597
2270,181900.495542704
2271,197866.237325126
2272,219960.953920639
2273,154535.138298936
2274,170698.445370699
2275,158544.513499169
2276,168078.630758118
2277,215631.968190707
2278,152390.22062657
2279,111156.22933628
2280,111156.22933628
2281,169255.040061361
2282,169255.040061361
2283,126210.803188825
2284,136442.592848724
2285,142923.25218311
2286,117508.462410938
2287,210605.989901055
2288,200406.186654696
2289,235367.845222211
2290,276270.051124198
2291,268353.677479286
2292,229319.055238407
2293,268503.904214407
2294,283802.742710964
2295,248523.834406566
2296,237738.386320585
2297,233623.350518389
2298,209445.712399577
2299,298201.838671357
2300,255840.518113917
2301,210771.534511918
2302,193603.638036798
2303,202681.154378137
2304,211598.477428489
2305,143095.27687258
2306,143095.27687258
2307,171508.213159159
2308,188438.271551517
2309,190424.95943967
2310,168078.630758118
2311,175356.210722628
2312,212847.996295391
2313,186877.59843544
2314,180053.055275877
2315,183303.033504106
2316,204778.514820941
2317,168259.831212263
2318,184090.07253703
2319,179876.712840607
2320,162054.126688637
2321,191458.197619112
2322,162789.103701179
2323,149060.003343944
2324,172585.526096571
2325,185921.277963225
2326,174375.086568038
2327,221423.40637725
2328,225223.939415628
2329,200068.275017749
2330,196165.657381368
2331,268428.795059847
2332,306936.31095813
2333,270753.281687373
2334,255840.518113917
2335,241668.396752783
2336,267451.607733721
2337,172136.974249344
2338,187398.401426355
2339,186703.86813977
2340,222881.996827765
2341,216088.163237958
2342,187051.264009663
2343,184264.786864454
2344,223771.475955367
2345,211763.710497121
2346,169345.397169696
2347,169074.267801309
2348,208615.363152518
2349,222111.691377358
2350,215877.931005205
2351,191027.954027875
2352,199645.563430308
2353,260266.496887839
2354,126870.141658563
2355,130390.913732455
2356,126375.767021823
2357,182514.637441402
2358,210937.027015602
2359,140259.63897262
2360,109414.475903239
2361,121890.775793803
2362,264813.567543831
2363,121639.681538699
2364,123143.154524602
2365,172944.0313313
2366,152090.546530236
2367,189389.468876533
2368,170608.376172958
2369,188091.904342933
2370,183827.876326697
2371,190080.047273656
2372,171148.506002175
2373,229479.048751468
2374,254076.883192418
2375,157859.091676852
2376,254076.883192418
2377,264360.275284536
2378,131122.986539317
2379,257828.342825055
2380,125384.682700676
2381,142545.678208371
2382,193261.010156994
2383,191888.053970118
2384,231634.608399998
2385,146579.390864553
2386,122893.088588856
2387,127445.937901646
2388,158915.404644971
2389,124722.212330838
2390,133954.542969179
2391,115463.691014257
2392,109414.475903239
2393,156684.805885331
2394,141663.858638485
2395,237896.084940816
2396,148700.269439652
2397,169603.68870645
2398,110634.858991118
2399,88675.0283348432
2400,89054.8793318608
2401,101793.184585703
2402,130960.445555864
2403,188957.344435692
2404,164072.124738708
2405,139309.319017671
2406,113059.610951529
2407,119201.598591982
2408,122976.466547315
2409,130472.336401716
2410,174630.763935003
2411,111849.869103039
2412,151547.796507134
2413,136282.624761296
2414,131285.446790453
2415,188957.344435692
2416,114092.416186668
2417,121890.775793803
2418,112109.539501503
2419,161313.573024439
2420,112109.539501503
2421,169237.09743657
2422,112023.00951705
2423,187571.873484318
2424,175137.502699994
2425,356899.218017637
2426,164163.615003661
2427,160864.680403583
2428,196761.530243896
2429,108889.783048658
2430,114435.851713391
2431,138038.166418032
2432,121890.775793803
2433,132582.243877165
2434,138356.393085775
2435,148931.960508334
2436,112109.539501503
2437,106780.766947874
2438,113059.610951529
2439,115121.486918204
2440,142624.244255092
2441,120381.075297417
2442,115720.077468893
2443,124556.374388993
2444,132905.648256015
2445,130228.007207876
2446,209113.731338175
2447,206950.6739268
2448,168870.187554348
2449,137560.274091012
2450,196676.449877851
2451,147462.128095705
2452,261102.497750595
2453,115805.489016453
2454,173302.238891786
2455,123559.479439095
2456,153383.412600422
2457,163522.75284427
2458,137560.274091012
2459,108539.424189341
2460,151394.426895671
2461,144660.922843367
2462,152696.093849179
2463,141443.922531327
2464,246506.337434948
2465,148854.746216877
2466,144191.945247099
2467,146375.326328866
2468,154160.060985983
2469,136122.581364873
2470,288802.99962302
2471,191058.70997415
2472,206735.154796835
2473,167262.256991825
2474,182339.252966925
2475,212591.550425715
2476,141522.733243594
2477,118440.888392661
2478,154678.326665566
2479,118948.245315894
2480,139522.277213015
2481,121890.775793803
2482,107133.422447755
2483,109676.444258362
2484,113662.538017764
2485,110982.548352168
2486,148777.515865657
2487,320474.065854308
2488,143095.27687258
2489,142859.838388664
2490,133067.232171318
2491,118356.244236857
2492,185660.121113787
2493,168169.240768777
2494,194971.728183498
2495,138356.393085775
2496,300216.443403781
2497,167693.92025918
2498,106780.766947874
2499,113662.538017764
2500,141275.450078293
2501,146219.80508971
2502,156801.714622401
2503,171508.213159159
2504,211102.467485743
2505,222234.208266612
2506,196761.530243896
2507,236791.311977722
2508,196761.530243896
2509,187745.28125182
2510,183740.444274492
2511,163156.093583109
2512,208864.606833783
2513,215303.842695845
2514,151832.949289934
2515,120381.075297417
2516,166626.193838488
2517,117678.214482345
2518,126623.05106237
2519,215303.842695845
2520,205364.232055465
2521,200068.275017749
2522,212754.026410722
2523,109414.475903239
2524,140010.1514668
2525,138446.537045703
2526,121890.775793803
2527,110547.868218797
2528,108100.836922172
2529,106780.766947874
2530,107749.452913184
2531,198629.587876957
2532,220123.640788237
2533,203353.252522313
2534,191716.157798351
2535,259962.229658696
2536,224982.123442745
2537,146142.01960063
2538,181637.037364691
2539,155751.629795878
2540,168621.997693521
2541,182952.803414086
2542,186877.59843544
2543,113059.610951529
2544,125880.615873213
2545,146919.130068277
2546,133309.460686461
2547,122225.245976887
2548,244092.172206197
2549,175623.408035946
2550,439834.794520882
2551,124556.374388993
2552,115121.486918204
2553,152184.85951988
2554,156218.49717329
2555,106868.974544258
2556,98169.9369577146
2557,106780.766947874
2558,271501.409403387
2559,152390.22062657
2560,165715.83944522
2561,126705.436054669
2562,153459.705090284
2563,155362.111761748
2564,202428.887212893
2565,137081.715279762
2566,205531.456824381
2567,170878.526640552
2568,162806.283155322
2569,182689.954380164
2570,122308.806183787
2571,199222.492743999
2572,120212.863057822
2573,200575.056834677
2574,281448.263395441
2575,136202.61248667
2576,192489.205269066
2577,211598.477428489
2578,102511.611896377
2579,105099.220613734
2580,224901.494964464
2581,124639.304416956
2582,118610.104006836
2583,194544.614536024
2584,165806.96497248
2585,174196.462719317
2586,151394.426895671
2587,181812.693156522
2588,111503.265445437
2589,120717.217491731
2590,183827.876326697
2591,247671.082232816
2592,199983.761362475
2593,189303.075631898
2594,160395.516822346
2595,166989.777437938
2596,219309.723297847
2597,182952.803414086
2598,305858.171783549
2599,211267.855995791
2600,196754.151570666
2601,97412.5408513533
2602,126210.803188825
2603,117847.868446898
2604,126210.803188825
2605,126210.803188825
2606,119201.598591982
2607,170968.538748816
2608,171358.930579651
2609,153154.443782874
2610,100711.713348249
2611,166366.652648753
2612,133228.737467168
2613,102511.611896377
2614,108802.235748455
2615,165259.910026556
2616,120549.193363219
2617,180101.556426018
2618,149934.291649581
2619,213495.552049618
2620,185921.277963225
2621,198460.056183958
2622,207284.040113567
2623,230757.392170277
2624,242451.320366866
2625,278568.017909219
2626,153784.617479805
2627,157057.452627563
2628,332792.20212529
2629,381656.629244716
2630,262543.978562566
2631,279381.598994555
2632,332537.453456543
2633,202092.334802837
2634,225626.734944632
2635,127034.761588736
2636,213989.329276625
2637,125467.392772665
2638,250689.207274089
2639,250077.8665662
2640,147535.449792155
2641,107661.535145526
2642,176601.741478903
2643,126210.803188825
2644,148004.325748897
2645,121052.984877632
2646,114092.416186668
2647,126210.803188825
2648,144274.566351943
2649,149703.223423449
2650,142923.25218311
2651,179876.712840607
2652,271277.057952549
2653,193946.023009438
2654,204275.936458807
2655,214893.403682491
2656,241981.688040619
2657,232908.187958822
2658,245650.78746941
2659,256146.739391818
2660,253769.663441266
2661,208615.363152518
2662,207617.191510511
2663,218657.716524141
2664,189389.468876533
2665,199730.134431864
2666,198035.972674875
2667,179876.712840607
2668,183040.386117097
2669,168259.831212263
2670,254920.970990405
2671,183040.386117097
2672,171687.953349101
2673,184701.282498975
2674,187918.624835814
2675,151240.671161146
2676,192231.661287717
2677,216615.146616445
2678,291314.942314016
2679,223690.672844744
2680,244170.197586027
2681,290892.544912843
2682,281448.263395441
2683,390456.393230024
2684,264133.51229033
2685,286808.029183914
2686,222720.120518055
2687,198375.268564703
2688,184090.07253703
2689,163889.082819177
2690,319266.399400277
2691,202260.639069966
2692,130309.470675496
2693,174910.518724063
2694,129412.244860046
2695,199730.134431864
2696,191114.033800674
2697,212341.619826416
2698,203521.13789597
2699,174732.114435553
2700,158266.116747034
2701,167715.994663049
2702,117508.462410938
2703,197016.682914972
2704,135882.374716562
2705,117168.662924372
2706,110721.822351885
2707,112109.539501503
2708,120549.193363219
2709,110982.548352168
2710,113490.404228392
2711,275527.137029384
2712,288780.240259245
2713,130390.913732455
2714,158822.714417372
2715,185834.242029085
2716,145332.76271355
2717,200406.186654696
2718,189648.55388777
2719,156031.817430691
2720,168983.852612316
2721,122809.687946936
2722,178165.712050047
2723,116487.875347053
2724,109763.711300757
2725,122809.687946936
2726,130228.007207876
2727,189389.468876533
2728,157406.278815335
2729,153764.723166358
2730,138833.183808978
2731,102511.611896377
2732,122141.662862722
2733,153230.781960376
2734,167546.654485319
2735,136282.624761296
2736,175137.502699994
2737,113059.610951529
2738,191027.954027875
2739,138674.326603206
2740,119201.598591982
2741,147926.917743196
2742,145752.842823062
2743,148391.12268642
2744,128839.982949622
2745,122726.264593792
2746,119201.598591982
2747,163922.223432659
2748,130553.738706197
2749,118948.245315894
2750,123226.464598654
2751,108539.424189341
2752,197099.286510895
2753,149472.012131963
2754,275081.00295319
2755,143878.953584986
2756,93098.3128101913
2757,93284.6530849852
2758,93749.8526363981
2759,191973.978909108
2760,177446.592278465
2761,130635.120668772
2762,135561.834109253
2763,207034.035644097
2764,181285.521287777
2765,302513.479123862
2766,159890.351721078
2767,141469.707795184
2768,188611.359464684
2769,130960.445555864
2770,122308.806183787
2771,106780.766947874
2772,120633.217154896
2773,226753.032886042
2774,170774.654081031
2775,169969.962603732
2776,151930.948671701
2777,152848.938369936
2778,118863.74615109
2779,221666.771742086
2780,121220.728602785
2781,105010.420209772
2782,106780.766947874
2783,148854.746216877
2784,115121.486918204
2785,163253.026126474
2786,71437.3534876366
2787,133551.512886387
2788,104654.91699902
2789,233940.918895481
2790,161133.521530426
2791,115121.486918204
2792,120212.863057822
2793,182242.760053916
2794,131934.484059412
2795,144817.113265888
2796,102511.611896377
2797,263528.428966192
2798,177577.907042093
2799,145285.280043986
2800,102780.50185784
2801,117168.662924372
2802,152390.22062657
2803,219228.264982124
2804,168723.334110659
2805,121220.728602785
2806,108100.836922172
2807,144659.723927676
2808,123892.134862156
2809,112887.109363334
2810,123476.259492542
2811,155134.317683014
2812,121890.775793803
2813,222962.917309743
2814,221504.540074567
2815,107485.613195914
2816,182456.324818585
2817,118525.508305595
2818,101972.981505292
2819,200912.626350324
2820,146841.49327438
2821,130960.445555864
2822,226351.04160393
2823,404059.247468051
2824,188957.344435692
2825,157406.278815335
2826,123309.752099696
2827,166440.500894711
2828,269029.432724551
2829,178463.467099026
2830,215549.955592228
2831,157429.745258346
2832,213083.721063989
2833,191544.199818399
2834,210026.172351545
2835,193603.638036798
2836,192059.888433426
2837,173838.994514339
2838,126870.141658563
2839,183652.995540771
2840,177134.462790874
2841,205029.618621676
2842,207533.923763827
2843,149780.262041997
2844,164255.0848328
2845,106780.766947874
2846,206116.314652752
2847,205531.456824381
2848,147462.128095705
2849,218249.816298014
2850,242607.783436498
2851,229559.0287401
2852,220692.665775954
2853,225223.939415628
2854,105365.441602422
2855,174017.765413407
